Word,TF-IDF
mary,0.0038298999308095075
mass,0.007659799861619015
materializing,0.0038298999308095075
matrixed,0.0038298999308095075
matter,0.011489699792428523
mattered,0.0038298999308095075
maximum,0.0038298999308095075
may,0.057448498962142616
maybe,0.007659799861619015
maze,0.0038298999308095075
me,0.01531959972323803
mean,0.011489699792428523
meanfrom,0.0038298999308095075
meaning,0.011489699792428523
meaningless,0.0038298999308095075
means,0.03063919944647606
mechanical,0.01531959972323803
mechanically,0.0038298999308095075
medium,0.01914949965404754
meehan,0.0038298999308095075
meet,0.0038298999308095075
members,0.007659799861619015
memory,0.0038298999308095075
men,0.011489699792428523
menace,0.011489699792428523
mentality,0.0038298999308095075
merchantability,0.0038298999308095075
mere,0.007659799861619015
met,0.007659799861619015
meters,0.007659799861619015
method,0.0038298999308095075
methods,0.0038298999308095075
michael,0.0038298999308095075
middle,0.0038298999308095075
middleaged,0.0038298999308095075
might,0.03829899930809508
mighty,0.0038298999308095075
mile,0.0038298999308095075
mind,0.0038298999308095075
minds,0.011489699792428523
minotaur,0.0038298999308095075
minute,0.0038298999308095075
misled,0.0038298999308095075
missing,0.0038298999308095075
mission,0.01531959972323803
mississippi,0.0038298999308095075
mist,0.0038298999308095075
modification,0.0038298999308095075
modified,0.0038298999308095075
moist,0.0038298999308095075
molecules,0.0038298999308095075
moment,0.0038298999308095075
money,0.011489699792428523
monorail,0.0038298999308095075
monstrously,0.0038298999308095075
moon,0.007659799861619015
more,0.007659799861619015
morgan,0.0038298999308095075
motions,0.0038298999308095075
moved,0.011489699792428523
movement,0.007659799861619015
moving,0.0038298999308095075
much,0.03829899930809508
muscle,0.0038298999308095075
muscled,0.0038298999308095075
muscles,0.007659799861619015
musical,0.0038298999308095075
must,0.057448498962142616
mustn,0.0038298999308095075
mutants,0.0038298999308095075
muttered,0.0038298999308095075
muttering,0.0038298999308095075
nagged,0.0038298999308095075
naked,0.0038298999308095075
nakedly,0.0038298999308095075
name,0.01914949965404754
narrow,0.007659799861619015
narrowed,0.0038298999308095075
narrowing,0.0038298999308095075
narrowly,0.0038298999308095075
natural,0.0038298999308095075
naturally,0.0038298999308095075
nautili,0.0038298999308095075
nearly,0.007659799861619015
necessarily,0.007659799861619015
necessary,0.0038298999308095075
need,0.011489699792428523
needed,0.007659799861619015
negatively,0.0038298999308095075
negligence,0.0038298999308095075
nervous,0.007659799861619015
network,0.0038298999308095075
never,0.053618599031333106
new,0.022979399584857046
newly,0.0038298999308095075
newness,0.0038298999308095075
newsletter,0.0038298999308095075
next,0.007659799861619015
nickname,0.0038298999308095075
nicknames,0.0038298999308095075
no,0.026809299515666553
nodded,0.0038298999308095075
noise,0.0038298999308095075
none,0.0038298999308095075
nonprofit,0.0038298999308095075
nonproprietary,0.0038298999308095075
north,0.0038298999308095075
not,0.022979399584857046
note,0.0038298999308095075
nothing,0.01531959972323803
notice,0.011489699792428523
noticed,0.007659799861619015
notifies,0.0038298999308095075
noting,0.0038298999308095075
now,0.06510829882376162
number,0.011489699792428523
numbers,0.0038298999308095075
objective,0.0038298999308095075
observatories,0.0038298999308095075
obsolete,0.0038298999308095075
obtain,0.011489699792428523
obtaining,0.007659799861619015
obvious,0.007659799861619015
obviously,0.0038298999308095075
occur,0.007659799861619015
odd,0.0038298999308095075
of,0.0038298999308095075
offers,0.0038298999308095075
office,0.0038298999308095075
official,0.011489699792428523
often,0.0038298999308095075
oh,0.0038298999308095075
old,0.011489699792428523
olive,0.0038298999308095075
omission,0.0038298999308095075
omitted,0.0038298999308095075
on,0.01914949965404754
once,0.0038298999308095075
one,0.06127839889295212
onetrack,0.0038298999308095075
online,0.01914949965404754
only,0.0038298999308095075
onto,0.0038298999308095075
oozing,0.0038298999308095075
open,0.011489699792428523
opened,0.007659799861619015
opening,0.007659799861619015
openly,0.0038298999308095075
opportunities,0.0038298999308095075
opportunity,0.0038298999308095075
or,0.011489699792428523
orbit,0.0038298999308095075
orders,0.0038298999308095075
organ,0.0038298999308095075
organic,0.007659799861619015
organism,0.011489699792428523
organisms,0.0038298999308095075
organization,0.0038298999308095075
organized,0.0038298999308095075
original,0.007659799861619015
originator,0.0038298999308095075
originators,0.0038298999308095075
others,0.0038298999308095075
our,0.007659799861619015
out,0.022979399584857046
outdated,0.0038298999308095075
outline,0.007659799861619015
outnumbered,0.0038298999308095075
outside,0.01531959972323803
overdeveloped,0.0038298999308095075
overheated,0.0038298999308095075
overload,0.0038298999308095075
overlyspecialized,0.0038298999308095075
overpowered,0.0038298999308095075
overspecialization,0.0038298999308095075
owed,0.0038298999308095075
owner,0.01531959972323803
owns,0.007659799861619015
oxygenhis,0.0038298999308095075
packing,0.0038298999308095075
page,0.007659799861619015
pages,0.0038298999308095075
paid,0.022979399584857046
pain,0.007659799861619015
painfully,0.0038298999308095075
pair,0.0038298999308095075
pale,0.0038298999308095075
pallid,0.0038298999308095075
panel,0.026809299515666553
panic,0.007659799861619015
paper,0.0038298999308095075
paperwork,0.0038298999308095075
paragraph,0.04212889923890458
paragraphs,0.011489699792428523
part,0.026809299515666553
particular,0.011489699792428523
particularly,0.0038298999308095075
parts,0.011489699792428523
party,0.0038298999308095075
past,0.0038298999308095075
patterns,0.0038298999308095075
pause,0.0038298999308095075
paused,0.011489699792428523
pay,0.0038298999308095075
paying,0.011489699792428523
payments,0.011489699792428523
peculiar,0.007659799861619015
peculiarly,0.0038298999308095075
people,0.04595879916971409
perfect,0.0038298999308095075
perform,0.0038298999308095075
performances,0.0038298999308095075
performed,0.0038298999308095075
performing,0.011489699792428523
perhaps,0.0038298999308095075
peril,0.0038298999308095075
periodic,0.0038298999308095075
periphery,0.0038298999308095075
permanent,0.0038298999308095075
permission,0.022979399584857046
permitted,0.007659799861619015
persistent,0.0038298999308095075
persists,0.0038298999308095075
person,0.01531959972323803
personal,0.0038298999308095075
personality,0.0038298999308095075
personally,0.0038298999308095075
perspiration,0.0038298999308095075
peter,0.0038298999308095075
pg,0.0038298999308095075
pglaf,0.0038298999308095075
phosphorescence,0.0038298999308095075
photoelectric,0.0038298999308095075
phrase,0.01531959972323803
physical,0.007659799861619015
physiological,0.007659799861619015
pick,0.0038298999308095075
piece,0.0038298999308095075
pierced,0.0038298999308095075
pipes,0.0038298999308095075
piping,0.0038298999308095075
pitch,0.0038298999308095075
place,0.0038298999308095075
places,0.0038298999308095075
plain,0.007659799861619015
planet,0.011489699792428523
plant,0.0038298999308095075
plastic,0.022979399584857046
plasticomechanical,0.007659799861619015
plates,0.0038298999308095075
platform,0.0038298999308095075
play,0.0038298999308095075
pleaded,0.0038298999308095075
pleasantly,0.007659799861619015
please,0.011489699792428523
pleased,0.0038298999308095075
plenty,0.0038298999308095075
plunged,0.007659799861619015
polarizable,0.0038298999308095075
pooled,0.0038298999308095075
positronically,0.0038298999308095075
possessed,0.0038298999308095075
possession,0.0038298999308095075
possibility,0.007659799861619015
possible,0.01914949965404754
posted,0.01531959972323803
pouting,0.0038298999308095075
power,0.022979399584857046
practically,0.0038298999308095075
precisely,0.0038298999308095075
predictabilitybut,0.0038298999308095075
prefer,0.0038298999308095075
premise,0.0038298999308095075
prepare,0.007659799861619015
prepared,0.007659799861619015
preserve,0.007659799861619015
pressure,0.007659799861619015
pretty,0.007659799861619015
prevailed,0.0038298999308095075
prevent,0.0038298999308095075
previous,0.0038298999308095075
preworld,0.0038298999308095075
price,0.0038298999308095075
pride,0.0038298999308095075
primitive,0.0038298999308095075
print,0.0038298999308095075
printed,0.007659799861619015
probably,0.011489699792428523
problem,0.0038298999308095075
processes,0.0038298999308095075
processing,0.0038298999308095075
produce,0.0038298999308095075
produced,0.007659799861619015
production,0.007659799861619015
professor,0.0038298999308095075
profits,0.0038298999308095075
progressive,0.0038298999308095075
prohibition,0.0038298999308095075
project,0.33703119391123665
prometheus,0.007659799861619015
prominently,0.007659799861619015
promise,0.0038298999308095075
promising,0.007659799861619015
promoting,0.007659799861619015
promotion,0.0038298999308095075
proof,0.0038298999308095075
proofread,0.0038298999308095075
proofreading,0.0038298999308095075
properly,0.0038298999308095075
property,0.007659799861619015
proprietary,0.0038298999308095075
protect,0.007659799861619015
protected,0.01914949965404754
proud,0.011489699792428523
provide,0.026809299515666553
provided,0.01531959972323803
providing,0.01531959972323803
provision,0.0038298999308095075
provisions,0.0038298999308095075
psychological,0.0038298999308095075
public,0.011489699792428523
publication,0.0038298999308095075
puckered,0.0038298999308095075
pull,0.0038298999308095075
pulled,0.007659799861619015
punitive,0.0038298999308095075
purpose,0.01531959972323803
pursuer,0.0038298999308095075
push,0.0038298999308095075
put,0.0038298999308095075
quail,0.0038298999308095075
qualities,0.0038298999308095075
quest,0.0038298999308095075
question,0.0038298999308095075
quick,0.0038298999308095075
quickly,0.007659799861619015
quiet,0.0038298999308095075
quietly,0.0038298999308095075
quizzical,0.0038298999308095075
race,0.0038298999308095075
radiation,0.0038298999308095075
railed,0.0038298999308095075
railing,0.0038298999308095075
raised,0.0038298999308095075
ran,0.007659799861619015
rapid,0.0038298999308095075
rapportclan,0.011489699792428523
rat,0.0038298999308095075
rational,0.0038298999308095075
re,0.0957474982702377
reach,0.0038298999308095075
reaching,0.0038298999308095075
react,0.007659799861619015
reacting,0.0038298999308095075
reaction,0.007659799861619015
reactions,0.0038298999308095075
read,0.011489699792428523
readable,0.0038298999308095075
reading,0.0038298999308095075
ready,0.007659799861619015
reah,0.0038298999308095075
reality,0.0038298999308095075
realization,0.0038298999308095075
realize,0.0038298999308095075
realized,0.0038298999308095075
really,0.022979399584857046
reason,0.0038298999308095075
reasonable,0.0038298999308095075
reasons,0.0038298999308095075
recall,0.0038298999308095075
receipt,0.007659799861619015
receive,0.007659799861619015
received,0.01914949965404754
receiving,0.0038298999308095075
record,0.0038298999308095075
redistribute,0.0038298999308095075
redistributing,0.007659799861619015
redistribution,0.007659799861619015
reduction,0.0038298999308095075
reeling,0.0038298999308095075
references,0.007659799861619015
reflected,0.0038298999308095075
reflecting,0.0038298999308095075
refund,0.03829899930809508
regardless,0.0038298999308095075
registered,0.007659799861619015
regret,0.0038298999308095075
regulating,0.0038298999308095075
relation,0.0038298999308095075
relax,0.0038298999308095075
release,0.0038298999308095075
relief,0.0038298999308095075
remain,0.007659799861619015
remaining,0.007659799861619015
remarkable,0.007659799861619015
remedies,0.0038298999308095075
remember,0.03063919944647606
remembering,0.0038298999308095075
remove,0.007659799861619015
removed,0.007659799861619015
renamed,0.0038298999308095075
renewed,0.007659799861619015
replace,0.007659799861619015
replacement,0.01914949965404754
reported,0.0038298999308095075
reports,0.0038298999308095075
representations,0.0038298999308095075
request,0.0038298999308095075
require,0.0038298999308095075
required,0.0038298999308095075
requirements,0.01531959972323803
rescue,0.0038298999308095075
research,0.011489699792428523
resignedly,0.0038298999308095075
resistance,0.0038298999308095075
rest,0.0038298999308095075
resting,0.0038298999308095075
restricted,0.0038298999308095075
restrictions,0.007659799861619015
return,0.022979399584857046
returned,0.0038298999308095075
returning,0.0038298999308095075
returns,0.011489699792428523
reuse,0.007659799861619015
revenue,0.0038298999308095075
reverie,0.0038298999308095075
rid,0.011489699792428523
right,0.06127839889295212
rigid,0.007659799861619015
rim,0.0038298999308095075
rising,0.0038298999308095075
risky,0.0038298999308095075
robot,0.011489699792428523
roiled,0.0038298999308095075
roland,0.23745379571018949
rolly,0.0995773982010472
romanticism,0.0038298999308095075
room,0.03829899930809508
rows,0.0038298999308095075
royalties,0.011489699792428523
royalty,0.011489699792428523
ruin,0.0038298999308095075
rule,0.0038298999308095075
rules,0.007659799861619015
running,0.0038298999308095075
rustled,0.0038298999308095075
sad,0.0038298999308095075
safe,0.0038298999308095075
said,0.13787639750914227
sailed,0.0038298999308095075
salt,0.0038298999308095075
sandals,0.011489699792428523
sane,0.0038298999308095075
sang,0.0038298999308095075
sank,0.0038298999308095075
sardonically,0.007659799861619015
sat,0.011489699792428523
satisfy,0.0038298999308095075
saurians,0.0038298999308095075
save,0.007659799861619015
saving,0.0038298999308095075
saw,0.022979399584857046
say,0.011489699792428523
saying,0.007659799861619015
scarcely,0.0038298999308095075
scattered,0.0038298999308095075
scenery,0.0038298999308095075
scent,0.007659799861619015
scienceprogress,0.0038298999308095075
scientific,0.0038298999308095075
scientifically,0.0038298999308095075
scientists,0.0038298999308095075
search,0.0038298999308095075
searching,0.007659799861619015
second,0.007659799861619015
seconds,0.0038298999308095075
secret,0.011489699792428523
section,0.026809299515666553
sections,0.0038298999308095075
secure,0.0038298999308095075
see,0.03829899930809508
seeing,0.0038298999308095075
seem,0.007659799861619015
seemed,0.026809299515666553
seemingly,0.0038298999308095075
seems,0.007659799861619015
seen,0.007659799861619015
seenbut,0.0038298999308095075
seethat,0.0038298999308095075
selective,0.007659799861619015
selfdestruction,0.0038298999308095075
send,0.0038298999308095075
sending,0.0038298999308095075
sensation,0.0038298999308095075
sense,0.011489699792428523
sensed,0.0038298999308095075
sensually,0.0038298999308095075
sent,0.007659799861619015
sentence,0.007659799861619015
sentimentalism,0.0038298999308095075
seriously,0.0038298999308095075
service,0.0038298999308095075
set,0.03829899930809508
several,0.007659799861619015
shadow,0.0038298999308095075
shaft,0.01531959972323803
shall,0.007659799861619015
share,0.0038298999308095075
shared,0.0038298999308095075
sharing,0.0038298999308095075
sharp,0.007659799861619015
sharply,0.0038298999308095075
sharplyridged,0.0038298999308095075
shattered,0.0038298999308095075
she,0.01531959972323803
sheand,0.0038298999308095075
shell,0.0038298999308095075
shield,0.0038298999308095075
shielding,0.0038298999308095075
shields,0.0038298999308095075
shifted,0.0038298999308095075
shifting,0.0038298999308095075
shimmering,0.0038298999308095075
shining,0.0038298999308095075
shiny,0.0038298999308095075
shocking,0.0038298999308095075
shone,0.0038298999308095075
shook,0.022979399584857046
short,0.0038298999308095075
shorts,0.007659799861619015
shot,0.007659799861619015
should,0.0038298999308095075
shoulder,0.007659799861619015
shoulders,0.007659799861619015
shrugged,0.007659799861619015
shut,0.007659799861619015
sides,0.0038298999308095075
sighed,0.0038298999308095075
sight,0.0038298999308095075
silence,0.007659799861619015
silent,0.0038298999308095075
silently,0.0038298999308095075
simply,0.0038298999308095075
since,0.0038298999308095075
six,0.0038298999308095075
skin,0.007659799861619015
skull,0.0038298999308095075
sky,0.0038298999308095075
slash,0.0038298999308095075
sleep,0.0038298999308095075
slicing,0.0038298999308095075
slid,0.0038298999308095075
sliding,0.0038298999308095075
slight,0.01531959972323803
slightest,0.0038298999308095075
slowly,0.01531959972323803
slowness,0.0038298999308095075
small,0.026809299515666553
smaller,0.0038298999308095075
smart,0.01531959972323803
smartnot,0.0038298999308095075
smelled,0.0038298999308095075
smile,0.01531959972323803
smiled,0.026809299515666553
smiling,0.0038298999308095075
smooth,0.0038298999308095075
snapped,0.0038298999308095075
so,0.0038298999308095075
soaked,0.0038298999308095075
social,0.0038298999308095075
soft,0.022979399584857046
softly,0.011489699792428523
solicit,0.007659799861619015
solicitation,0.0038298999308095075
solve,0.0038298999308095075
solved,0.0038298999308095075
somehow,0.01531959972323803
someone,0.0038298999308095075
something,0.022979399584857046
somewhere,0.007659799861619015
soon,0.026809299515666553
sooner,0.007659799861619015
sophistry,0.0038298999308095075
space,0.0038298999308095075
special,0.007659799861619015
specialization,0.007659799861619015
specialized,0.011489699792428523
species,0.007659799861619015
specified,0.007659799861619015
spin,0.0038298999308095075
spontaneous,0.0038298999308095075
spun,0.0038298999308095075
spycircuit,0.0038298999308095075
staff,0.0038298999308095075
stagnant,0.0038298999308095075
standardization,0.0038298999308095075
standing,0.01531959972323803
stare,0.0038298999308095075
stared,0.0038298999308095075
start,0.01914949965404754
started,0.007659799861619015
state,0.022979399584857046
statements,0.0038298999308095075
states,0.07276809868538064
static,0.011489699792428523
status,0.01531959972323803
steadily,0.0038298999308095075
steady,0.007659799861619015
step,0.011489699792428523
stepped,0.007659799861619015
stiffly,0.0038298999308095075
still,0.01914949965404754
stirred,0.0038298999308095075
stood,0.01531959972323803
stop,0.0038298999308095075
stopped,0.0038298999308095075
stops,0.0038298999308095075
stored,0.007659799861619015
stories,0.0038298999308095075
strangeso,0.0038298999308095075
stream,0.0038298999308095075
strict,0.0038298999308095075
structure,0.007659799861619015
stuck,0.0038298999308095075
studied,0.0038298999308095075
studying,0.0038298999308095075
stuff,0.0038298999308095075
stumbled,0.0038298999308095075
subject,0.0038298999308095075
subjected,0.007659799861619015
subscribe,0.0038298999308095075
subsequent,0.0038298999308095075
subtle,0.0038298999308095075
such,0.0038298999308095075
sudden,0.0038298999308095075
suddenly,0.01531959972323803
suffocating,0.0038298999308095075
sugarand,0.0038298999308095075
suggested,0.0038298999308095075
suggestive,0.0038298999308095075
suicide,0.0038298999308095075
summer,0.0038298999308095075
sun,0.0038298999308095075
sunlight,0.0038298999308095075
superiority,0.0038298999308095075
superman,0.007659799861619015
support,0.01531959972323803
suppose,0.011489699792428523
supposed,0.0038298999308095075
sure,0.007659799861619015
surrounded,0.0038298999308095075
survival,0.007659799861619015
survive,0.0038298999308095075
suspected,0.0038298999308095075
swamp,0.0038298999308095075
swaying,0.0038298999308095075
sweeping,0.007659799861619015
sweeps,0.0038298999308095075
sweet,0.007659799861619015
swinging,0.007659799861619015
swirled,0.0038298999308095075
switch,0.007659799861619015
sympathetic,0.0038298999308095075
synonymous,0.0038298999308095075
synthesis,0.0038298999308095075
synthetic,0.0038298999308095075
system,0.01914949965404754
systems,0.0038298999308095075
table,0.0038298999308095075
take,0.01914949965404754
taken,0.011489699792428523
takes,0.0038298999308095075
talk,0.0038298999308095075
talked,0.0038298999308095075
talking,0.011489699792428523
tall,0.0038298999308095075
tastes,0.0038298999308095075
taught,0.0038298999308095075
tautly,0.0038298999308095075
tax,0.022979399584857046
taxes,0.0038298999308095075
team,0.0038298999308095075
telepathically,0.0038298999308095075
tell,0.007659799861619015
tenacre,0.0038298999308095075
tensed,0.0038298999308095075
tensely,0.007659799861619015
termites,0.0038298999308095075
terms,0.08425779847780916
terrible,0.011489699792428523
terribly,0.0038298999308095075
terrific,0.0038298999308095075
texts,0.0038298999308095075
thalamic,0.0038298999308095075
that,0.07659799861619015
the,0.022979399584857046
their,0.0038298999308095075
them,0.03829899930809508
then,0.03063919944647606
thendisappeared,0.0038298999308095075
there,0.01914949965404754
therehumanssurely,0.0038298999308095075
they,0.06510829882376162
theywhat,0.0038298999308095075
thick,0.007659799861619015
thin,0.011489699792428523
thing,0.03063919944647606
things,0.011489699792428523
think,0.011489699792428523
thinking,0.0038298999308095075
thinks,0.0038298999308095075
thinly,0.007659799861619015
thinned,0.0038298999308095075
thisthis,0.0038298999308095075
though,0.01531959972323803
thought,0.011489699792428523
thoughts,0.0038298999308095075
thoughtthe,0.0038298999308095075
thousand,0.007659799861619015
threat,0.007659799861619015
three,0.011489699792428523
threeeyed,0.0038298999308095075
throw,0.0038298999308095075
thrust,0.0038298999308095075
thus,0.0038298999308095075
tied,0.0038298999308095075
tiered,0.0038298999308095075
tightly,0.0038298999308095075
time,0.0497886991005236
timealmost,0.0038298999308095075
times,0.0038298999308095075
tired,0.007659799861619015
title,0.0038298999308095075
tlet,0.0038298999308095075
to,0.03063919944647606
together,0.0038298999308095075
told,0.011489699792428523
too,0.01914949965404754
topheavy,0.0038298999308095075
tops,0.0038298999308095075
toto,0.0038298999308095075
touched,0.0038298999308095075
touching,0.0038298999308095075
toward,0.03063919944647606
towering,0.0038298999308095075
trademark,0.0497886991005236
trademarkcopyright,0.0038298999308095075
transcribe,0.0038298999308095075
transcriber,0.0038298999308095075
transcription,0.0038298999308095075
translucent,0.011489699792428523
treated,0.0038298999308095075
treatment,0.0038298999308095075
trembled,0.007659799861619015
trial,0.0038298999308095075
tried,0.01531959972323803
trips,0.0038298999308095075
trouble,0.0038298999308095075
true,0.0038298999308095075
try,0.011489699792428523
trying,0.007659799861619015
turn,0.007659799861619015
turned,0.01914949965404754
twice,0.0038298999308095075
twilight,0.0038298999308095075
two,0.01531959972323803
type,0.0038298999308095075
types,0.0038298999308095075
uhhuh,0.007659799861619015
ultrasonic,0.011489699792428523
unbalanced,0.0038298999308095075
unbreakable,0.0038298999308095075
unbroken,0.0038298999308095075
unchange,0.0038298999308095075
unconditioned,0.0038298999308095075
unconsciousness,0.0038298999308095075
uncover,0.0038298999308095075
underground,0.0497886991005236
understand,0.011489699792428523
underwater,0.0038298999308095075
unenforceability,0.0038298999308095075
unescapable,0.0038298999308095075
uniform,0.0038298999308095075
uninterested,0.0038298999308095075
uninteresting,0.0038298999308095075
unique,0.0038298999308095075
united,0.057448498962142616
unity,0.011489699792428523
unjust,0.0038298999308095075
unless,0.01914949965404754
unlink,0.0038298999308095075
unpredictable,0.0038298999308095075
unprotected,0.0038298999308095075
unquestionable,0.0038298999308095075
unreliable,0.007659799861619015
unsolicited,0.0038298999308095075
unwavering,0.0038298999308095075
up,0.011489699792428523
updated,0.0038298999308095075
upon,0.011489699792428523
upright,0.0038298999308095075
upward,0.0038298999308095075
us,0.08425779847780916
use,0.053618599031333106
used,0.01531959972323803
user,0.011489699792428523
using,0.022979399584857046
ut,0.0038298999308095075
utter,0.0038298999308095075
vacant,0.0038298999308095075
vacuum,0.0038298999308095075
vacuums,0.0038298999308095075
valley,0.0038298999308095075
value,0.0038298999308095075
vanilla,0.007659799861619015
variable,0.011489699792428523
variety,0.0038298999308095075
vast,0.0038298999308095075
ve,0.08808769840861867
vehemently,0.0038298999308095075
version,0.0038298999308095075
vibrated,0.0038298999308095075
vicious,0.0038298999308095075
viewed,0.0038298999308095075
viewing,0.0038298999308095075
violates,0.0038298999308095075
violence,0.007659799861619015
violently,0.0038298999308095075
virtue,0.0038298999308095075
virus,0.0038298999308095075
visibly,0.0038298999308095075
visit,0.007659799861619015
vital,0.0038298999308095075
vitally,0.0038298999308095075
vivid,0.0038298999308095075
voice,0.03446909937728557
void,0.0038298999308095075
volunteer,0.0038298999308095075
volunteers,0.01914949965404754
wage,0.0038298999308095075
wait,0.007659799861619015
waited,0.0038298999308095075
waiting,0.01914949965404754
waits,0.0038298999308095075
waking,0.007659799861619015
walked,0.01531959972323803
walking,0.0038298999308095075
walks,0.0038298999308095075
wall,0.022979399584857046
walton,0.007659799861619015
want,0.022979399584857046
wanted,0.057448498962142616
wants,0.0038298999308095075
war,0.022979399584857046
warm,0.011489699792428523
warmth,0.01914949965404754
warranties,0.011489699792428523
warranty,0.007659799861619015
was,0.007659799861619015
wasn,0.022979399584857046
waste,0.0038298999308095075
watched,0.0038298999308095075
watching,0.007659799861619015
water,0.0038298999308095075
wave,0.0038298999308095075
wavering,0.007659799861619015
way,0.04212889923890458
ways,0.0038298999308095075
we,0.11872689785509474
weak,0.007659799861619015
weakening,0.0038298999308095075
weaker,0.0038298999308095075
weakly,0.007659799861619015
web,0.0038298999308095075
website,0.01531959972323803
weedgrown,0.0038298999308095075
weeds,0.0038298999308095075
weeks,0.0038298999308095075
well,0.022979399584857046
went,0.011489699792428523
west,0.0038298999308095075
wet,0.011489699792428523
wewe,0.0038298999308095075
what,0.01914949965404754
whatsoever,0.007659799861619015
when,0.0038298999308095075
whenever,0.0038298999308095075
where,0.011489699792428523
whether,0.0038298999308095075
while,0.0038298999308095075
whined,0.0038298999308095075
whisper,0.0038298999308095075
white,0.0038298999308095075
whole,0.007659799861619015
why,0.01914949965404754
wide,0.007659799861619015
widespread,0.0038298999308095075
widest,0.007659799861619015
wild,0.007659799861619015
willingness,0.0038298999308095075
wind,0.0038298999308095075
winked,0.0038298999308095075
winning,0.0038298999308095075
wipe,0.0038298999308095075
wish,0.0038298999308095075
withdrawn,0.0038298999308095075
within,0.01531959972323803
without,0.04212889923890458
woman,0.03063919944647606
won,0.011489699792428523
wonder,0.007659799861619015
wondered,0.0038298999308095075
wonderful,0.0038298999308095075
word,0.007659799861619015
work,0.18766509660966588
worked,0.0038298999308095075
working,0.0038298999308095075
works,0.12255679778590424
world,0.17617539681723735
worldcity,0.022979399584857046
worth,0.0038298999308095075
would,0.06510829882376162
wouldn,0.011489699792428523
wreck,0.011489699792428523
writing,0.011489699792428523
written,0.011489699792428523
wrong,0.0038298999308095075
wwwgutenbergorg,0.01914949965404754
wwwgutenbergorgcontact,0.0038298999308095075
wwwgutenbergorgdonate,0.007659799861619015
wwwgutenbergorglicense,0.0038298999308095075
yeah,0.0038298999308095075
years,0.007659799861619015
yelled,0.007659799861619015
yes,0.01531959972323803
yet,0.01914949965404754
you,0.17234549688642783
youit,0.0038298999308095075
